metric,label,dir,method,n,mean,std,median,q1,q3,floor_p95
hr_err_bpm,HR error [bpm],↓,M08,22,0.26407443842557266,0.39336418625495173,0.11539975459110903,0.0046026275480146595,0.34859929842761456,0.0
hr_err_bpm,HR error [bpm],↓,M10,22,0.3969351186043358,1.006802201195383,0.11531289744201345,0.0046026275480146595,0.308546442844398,0.0
hr_err_bpm,HR error [bpm],↓,M_FE,22,0.6247509575480424,1.3751766110412211,0.2526722219431967,0.1075029570223438,0.6242463177491926,0.0
rpeak_bias_ms,R-peak bias [ms],→0,B01,22,1.311572989454123,9.979231169347218,0.061353806636825464,-3.836378205128205,8.135953807542048,0.0
rpeak_bias_ms,R-peak bias [ms],→0,B02,22,1.236254264416942,9.85332487578751,0.041671933181367124,-3.795455358530786,8.110726833391697,0.0
rpeak_bias_ms,R-peak bias [ms],→0,M00,22,1.2558965086106193,9.86908599864343,0.05157334402617421,-3.779250983183967,8.056682001858109,0.0
rpeak_bias_ms,R-peak bias [ms],→0,M01,22,1.2559151874545842,9.86858742220239,0.05157334402617421,-3.779250983183967,8.05258364120237,0.0
rpeak_bias_ms,R-peak bias [ms],→0,M02,22,1.2237368820866863,9.845828965276164,0.0400128208119329,-3.8076913511607082,7.910477995061635,0.0
rpeak_bias_ms,R-peak bias [ms],→0,M03,22,1.2772620256304408,9.911335701798427,0.12442080146751748,-3.781132198389153,8.074617709138076,0.0
rpeak_bias_ms,R-peak bias [ms],→0,M04,22,1.261379691467546,9.913754879736972,0.09086263331546347,-3.832053711418056,8.103131210899177,0.0
rpeak_bias_ms,R-peak bias [ms],→0,M04np,22,1.2687088479110586,9.921551710621692,0.09228071806688157,-3.835698852204633,8.245012553600192,0.0
rpeak_bias_ms,R-peak bias [ms],→0,M05,22,1.105210220669418,9.918821759922839,0.07408828389401931,-3.9990052826755056,8.035476108775617,0.0
rpeak_bias_ms,R-peak bias [ms],→0,M05f,22,2.1571072864091763,10.044435431292182,0.5519445573566518,-3.0976780577110437,8.03530831375287,0.0
rpeak_bias_ms,R-peak bias [ms],→0,M06,22,1.2551034861056225,9.87193573394978,0.13168829206565053,-4.17254746835443,7.796283502969476,0.0
rpeak_bias_ms,R-peak bias [ms],→0,M07,22,1.3205534010067828,9.972085744925245,0.24013032038008914,-3.87161610475495,8.461052700327134,0.0
rpeak_bias_ms,R-peak bias [ms],→0,M08,22,1.2919449550021582,9.955432099180873,0.06657600997223638,-3.8886410662122692,8.039255562284742,0.0
rpeak_bias_ms,R-peak bias [ms],→0,M10,22,1.127283825861069,9.793196661018332,0.012219766936748033,-4.004234623498864,6.99845599164725,0.0
rpeak_bias_ms,R-peak bias [ms],→0,M_FE,22,1.2532671290654138,9.869521058837208,0.05157334402617421,-3.779250983183967,8.056682001858109,0.0
psd_logdist,PSD log-distance [dB],↓,B01,22,1.8277176480736386,1.6808637234494481,1.3260419413948563,0.6491967908255927,2.60370281228778,6.328103440595038
psd_logdist,PSD log-distance [dB],↓,B02,22,6.976283243580732,5.235707120039318,5.727800509389677,2.279040743543671,11.178960139492405,6.328103440595038
psd_logdist,PSD log-distance [dB],↓,M00,22,7.254741049506581,6.05477104861976,5.665086909345602,2.244857663167715,10.481877259898674,6.328103440595038
psd_logdist,PSD log-distance [dB],↓,M01,22,21.059445162839037,3.6435329097097995,20.943604648125806,19.013739574816924,23.126593960995503,6.328103440595038
psd_logdist,PSD log-distance [dB],↓,M02,22,10.813541274996382,1.9294791061451089,11.11266121826819,9.059629205894028,12.171543306130035,6.328103440595038
psd_logdist,PSD log-distance [dB],↓,M03,22,6.246004343521574,2.988075701293686,5.62863868008445,4.708550921697846,7.6186462551190814,6.328103440595038
psd_logdist,PSD log-distance [dB],↓,M04,22,4.413805125236518,3.124590763364634,3.552648048398079,1.7145360018221636,6.1310603615965515,6.328103440595038
psd_logdist,PSD log-distance [dB],↓,M04np,22,5.33660151217618,3.164125389779968,4.923082183315957,2.466548969744032,7.559255907466214,6.328103440595038
psd_logdist,PSD log-distance [dB],↓,M05,22,3.784717346178385,1.6616437454738506,3.7958094740333,2.5333146119234167,4.8900387301700405,6.328103440595038
psd_logdist,PSD log-distance [dB],↓,M05f,22,4.174697118173296,2.7833057450350616,3.2680228877211386,2.4673023755110464,4.833683454746886,6.328103440595038
psd_logdist,PSD log-distance [dB],↓,M06,22,3.6652394539889186,2.3227434996369367,3.01303530862274,2.2121412682799786,4.43050372014097,6.328103440595038
psd_logdist,PSD log-distance [dB],↓,M07,22,3.537952221752623,2.1149302607355946,2.8526748091221164,2.1122527165836047,4.1540671472084645,6.328103440595038
psd_logdist,PSD log-distance [dB],↓,M08,22,3.7918817699340437,2.282918976792747,3.179757828776791,2.623897475247092,4.461943828268304,6.328103440595038
psd_logdist,PSD log-distance [dB],↓,M10,22,3.9854374491270224,2.8624733325207323,3.0890817513143602,2.072859271830077,4.498508455382804,6.328103440595038
psd_logdist,PSD log-distance [dB],↓,M_FE,22,6.9754822734993756,5.981509997127555,5.433133302646613,2.0127402137286423,10.213402892290347,6.328103440595038
rtf,RTF (latency / signal),↓,B01,22,0.00022105692973382527,9.51288662990659e-06,0.00022071494930489479,0.00021594545312350673,0.0002264022506952617,
rtf,RTF (latency / signal),↓,B02,22,0.0002019464213388443,9.933231457807654e-06,0.0002007925520830314,0.0001971089645855449,0.00020724097048893477,
rtf,RTF (latency / signal),↓,M00,22,8.349119957873689e-07,4.476663791349187e-08,8.369222213231195e-07,7.988406246618574e-07,8.664253499546248e-07,
rtf,RTF (latency / signal),↓,M01,22,8.59748466548882e-05,6.69005998428516e-06,8.586662916880212e-05,8.072923437541451e-05,8.961356354385923e-05,
rtf,RTF (latency / signal),↓,M02,22,9.82467739899533e-05,6.29150910174826e-06,9.771060347626797e-05,9.388583784881474e-05,0.00010205047742980848,
rtf,RTF (latency / signal),↓,M03,22,0.000104402907386728,6.733038667349979e-06,0.00010371750138789241,9.802426042142541e-05,0.00010876800832875232,
rtf,RTF (latency / signal),↓,M04,22,0.0007083674314397359,2.8194274960625064e-05,0.0007028807201392182,0.0006925573770846288,0.0007268389819434637,
rtf,RTF (latency / signal),↓,M04np,22,0.00015617745770216539,9.729087708729244e-06,0.00015701061666580546,0.00015106709687510525,0.00016042848263787666,
rtf,RTF (latency / signal),↓,M05,22,0.01548176119191963,0.0015184050656314424,0.01524093177361326,0.014804081312499938,0.01563262136736259,
rtf,RTF (latency / signal),↓,M05f,22,0.0120893784795452,0.0016428350151297321,0.01174181395972356,0.011556910950343358,0.012139193125344781,
rtf,RTF (latency / signal),↓,M06,22,0.001199514244633416,3.729617908772493e-05,0.0011885058715272912,0.0011697988253438832,0.0012106814815991936,
rtf,RTF (latency / signal),↓,M07,22,0.001829749465909372,6.300328182062576e-05,0.00183431715625362,0.0017851160552121808,0.0018703222993025292,
rtf,RTF (latency / signal),↓,M08,22,0.0014400803912886116,4.963569631072036e-05,0.0014309397722248227,0.00140221049270887,0.0014816396750022577,
rtf,RTF (latency / signal),↓,M10,22,0.003798283135984552,9.015096891695174e-05,0.003779054761804446,0.0037463904416673204,0.003883597469097961,
rtf,RTF (latency / signal),↓,M_FE,22,8.54629628783315e-05,5.820307147488904e-06,8.543662014075278e-05,8.052415972359641e-05,8.84998152779796e-05,
